iteration,image,frozen,update_rate,U,field_term,pv,H,px,py,pz,Px,Py,Pz,k_left,k_right
319,22,0,1.0000000000000000e+00,-3.1364578872729425e+05,-1.3814458851659523e+00,0.0000000000000000e+00,-3.1364717017317942e+05,-8.3138224275944182e+01,-6.9368068752072105e+01,3.8468131166932160e+01,-1.8349658715135594e-02,-1.5310411046352954e-02,8.4904035955759467e-03,1.3500000000000000e+02,1.3500000000000000e+02
319,23,0,1.0000000000000000e+00,-3.1364590200070763e+05,-1.3805112649065585e+00,0.0000000000000000e+00,-3.1364728251197253e+05,-8.3081981279790938e+01,-7.0486212885014453e+01,4.4149715647408030e+01,-1.8332994796289567e-02,-1.5553593620731963e-02,9.7421425771712436e-03,1.3500000000000000e+02,1.3500000000000000e+02
319,24,0,1.0000000000000000e+00,-3.1364598559585237e+05,-1.3734548379589275e+00,0.0000000000000000e+00,-3.1364735905069031e+05,-8.2657313096673420e+01,-7.0653475361487892e+01,4.9810492499121608e+01,-1.8239763136307721e-02,-1.5590909104960455e-02,1.0991545101692578e-02,1.3500000000000000e+02,1.3500000000000000e+02
319,25,0,1.0000000000000000e+00,-3.1364602281607408e+05,-1.3720164517497717e+00,0.0000000000000000e+00,-3.1364739483252581e+05,-8.2570745229270003e+01,-6.9816116936492136e+01,5.5410956238332005e+01,-1.8224335405159230e-02,-1.5409238807323034e-02,1.2229850279345606e-02,1.3500000000000000e+02,1.3500000000000000e+02
319,26,0,1.0000000000000000e+00,-3.1364611001634866e+05,-1.2044543971229487e+00,0.0000000000000000e+00,-3.1364731447074580e+05,-7.2486557554429396e+01,-7.1498533679738131e+01,5.8390367050551390e+01,-1.5999158888265492e-02,-1.5781083268593312e-02,1.2887862129256657e-02,1.3500000000000000e+02,0.0000000000000000e+00
320,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
320,1,0,1.0000000000000000e+00,-3.1364608313522936e+05,-1.7478519152116623e-01,0.0000000000000000e+00,-3.1364625792042090e+05,-1.0518883298788444e+01,3.3142469760829032e+00,-1.9282840174645877e-03,-2.3215255076433896e-03,7.3145681676044759e-04,-4.2557374251321132e-07,1.3500000000000000e+02,1.3500000000000000e+02
320,2,0,1.0000000000000000e+00,-3.1364600887852465e+05,-2.6111165738369307e-01,0.0000000000000000e+00,-3.1364626999018202e+05,-1.5714157969777508e+01,6.3931475189314213e+00,-3.2938070796530050e-02,-3.4685524588270074e-03,1.4111457698899111e-03,-7.2703498762103858e-06,1.3500000000000000e+02,1.3500000000000000e+02
320,3,0,1.0000000000000000e+00,-3.1364596245879476e+05,-2.7938659322864212e-01,0.0000000000000000e+00,-3.1364624184538797e+05,-1.6813984534831530e+01,4.4742033675429678e+00,5.7399608861080487e-01,-3.7137385374538070e-03,9.8822628485404425e-04,1.2677966904309722e-04,1.3500000000000000e+02,1.3500000000000000e+02
320,4,0,1.0000000000000000e+00,-3.1364580440308049e+05,-3.2750501385697989e-01,0.0000000000000000e+00,-3.1364613190809434e+05,-1.9709853200991816e+01,9.3287400984752011e-01,1.4125730849136771e+00,-4.3574911039788063e-03,2.0624152588001276e-04,3.1229429202047574e-04,1.3500000000000000e+02,1.3500000000000000e+02
320,5,0,1.0000000000000000e+00,-3.1364560361551493e+05,-3.8023358701721816e-01,0.0000000000000000e+00,-3.1364598384910193e+05,-2.2883169666573732e+01,-2.6899285292912642e+00,2.1346632838945792e+00,-5.0621160867729787e-03,-5.9505438620617904e-04,4.7222100376378225e-04,1.3500000000000000e+02,1.3500000000000000e+02
320,6,0,1.0000000000000000e+00,-3.1364543419406697e+05,-4.4156104769421339e-01,0.0000000000000000e+00,-3.1364587575511466e+05,-2.6573982033765205e+01,-6.0363371256441321e+00,2.9572813951476458e+00,-5.8809065422988725e-03,-1.3358605589714233e-03,6.5445575608671263e-04,1.3500000000000000e+02,1.3500000000000000e+02
320,7,0,1.0000000000000000e+00,-3.1364533656206593e+05,-5.1176132657231177e-01,0.0000000000000000e+00,-3.1364584832339251e+05,-3.0798776268782696e+01,-9.1897660850626686e+00,3.9156129872428540e+00,-6.8177456156057114e-03,-2.0342849627562301e-03,8.6677642784275730e-04,1.3500000000000000e+02,1.3500000000000000e+02
320,8,0,1.0000000000000000e+00,-3.1364530083551398e+05,-5.9237645298792518e-01,0.0000000000000000e+00,-3.1364589321196696e+05,-3.5650354657345559e+01,-1.2180163527844929e+01,5.0225034402521915e+00,-7.8928548368168254e-03,-2.6966425309926725e-03,1.1119634279193817e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,9,0,1.0000000000000000e+00,-3.1364527554466430e+05,-6.8720333182699089e-01,0.0000000000000000e+00,-3.1364596274799615e+05,-4.1357221611263654e+01,-1.4917141098944512e+01,6.4122177546333301e+00,-9.1560225011544944e-03,-3.3024868265723721e-03,1.4195927036775439e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,10,0,1.0000000000000000e+00,-3.1364525249441253e+05,-7.7951377239697950e-01,0.0000000000000000e+00,-3.1364603200818493e+05,-4.6912645241325343e+01,-1.7809209323392238e+01,8.1349293039822754e+00,-1.0384576558050680e-02,-3.9422440731225715e-03,1.8007468075391620e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,11,0,1.0000000000000000e+00,-3.1364519513734855e+05,-8.5811624328841507e-01,0.0000000000000000e+00,-3.1364605325359182e+05,-5.1643104109041694e+01,-2.2353729550627463e+01,1.0401684767950313e+01,-1.1432449861088653e-02,-4.9485385649221860e-03,2.3026644434338238e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,12,0,1.0000000000000000e+00,-3.1364506502573908e+05,-9.2802176284116555e-01,0.0000000000000000e+00,-3.1364599304750195e+05,-5.5850168384648896e+01,-2.7969986713142383e+01,1.2742978055189742e+01,-1.2366339108883923e-02,-6.1931118664409878e-03,2.8215490202686015e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,13,0,1.0000000000000000e+00,-3.1364489835752838e+05,-9.9185213306149478e-01,0.0000000000000000e+00,-3.1364589020966145e+05,-5.9691619153575367e+01,-3.3640280462291599e+01,1.4874658282492229e+01,-1.3219568388006819e-02,-7.4501243971760566e-03,3.2942072137083262e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,14,0,1.0000000000000000e+00,-3.1364477597360639e+05,-1.0537389504483916e+00,0.0000000000000000e+00,-3.1364582971255685e+05,-6.3416102435736697e+01,-3.9073102459578642e+01,1.6845524539584506e+01,-1.4045690034409652e-02,-8.6540904399810981e-03,3.7310242519210841e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,15,0,1.0000000000000000e+00,-3.1364474724752083e+05,-1.1079742497565526e+00,0.0000000000000000e+00,-3.1364585522177059e+05,-6.6680099508060508e+01,-4.3510669804388293e+01,1.8518322206740336e+01,-1.4768006428771786e-02,-9.6365460779448495e-03,4.1013541283955283e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,16,0,1.0000000000000000e+00,-3.1364480353159574e+05,-1.1628935391245314e+00,0.0000000000000000e+00,-3.1364596642513486e+05,-6.9985259955689287e+01,-4.7838514347354376e+01,2.0201040551429784e+01,-1.5497560156701371e-02,-1.0593377153628437e-02,4.4733254026914117e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,17,0,1.0000000000000000e+00,-3.1364493685929407e+05,-1.2174912774496358e+00,0.0000000000000000e+00,-3.1364615435057151e+05,-7.3271068579526272e+01,-5.2089251516925785e+01,2.1934352411630897e+01,-1.6220536114993529e-02,-1.1531367043135579e-02,4.8557631593115587e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,18,0,1.0000000000000000e+00,-3.1364512199810945e+05,-1.2700462992945263e+00,0.0000000000000000e+00,-3.1364639204440877e+05,-7.6433942597004787e+01,-5.6298402988076077e+01,2.3846107986926473e+01,-1.6913291438552407e-02,-1.2457702231622340e-02,5.2766632251923691e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,19,0,1.0000000000000000e+00,-3.1364532179103378e+05,-1.3168961566825830e+00,0.0000000000000000e+00,-3.1364663868719048e+05,-7.9253468995862931e+01,-6.0431728921885508e+01,2.6199140233006609e+01,-1.7526364406764430e-02,-1.3364064895014991e-02,5.7937612660408115e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,20,0,1.0000000000000000e+00,-3.1364550462760980e+05,-1.3525910990635892e+00,0.0000000000000000e+00,-3.1364685721870884e+05,-8.1401670851901713e+01,-6.4256482056509839e+01,2.9363497952681207e+01,-1.7987899986004592e-02,-1.4199206976818399e-02,6.4886587570547475e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,21,0,1.0000000000000000e+00,-3.1364565948923194e+05,-1.3735463014338680e+00,0.0000000000000000e+00,-3.1364703303553339e+05,-8.2662805135384900e+01,-6.7333886566615874e+01,3.3526500156524463e+01,-1.8253595548215040e-02,-1.4868664692220441e-02,7.4033197034877787e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,22,0,1.0000000000000000e+00,-3.1364579055020772e+05,-1.3815782569014419e+00,0.0000000000000000e+00,-3.1364717212846462e+05,-8.3146190779470246e+01,-6.9402322355043538e+01,3.8542891096231422e+01,-1.8351257524755495e-02,-1.5317838116379117e-02,8.5068301220383932e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,23,0,1.0000000000000000e+00,-3.1364590088111343e+05,-1.3805283403086357e+00,0.0000000000000000e+00,-3.1364728140945372e+05,-8.3083008869598928e+01,-7.0475658985509952e+01,4.4084855294045582e+01,-1.8333253294551821e-02,-1.5551291712481381e-02,9.7278472404378515e-03,1.3500000000000000e+02,1.3500000000000000e+02
320,24,0,1.0000000000000000e+00,-3.1364598605836829e+05,-1.3734092936915305e+00,0.0000000000000000e+00,-3.1364735946766200e+05,-8.2654572167732510e+01,-7.0655937409682792e+01,4.9849773766980377e+01,-1.8239151456873430e-02,-1.5591446546083155e-02,1.1000209062624368e-02,1.3500000000000000e+02,1.3500000000000000e+02
320,25,0,1.0000000000000000e+00,-3.1364602236520493e+05,-1.3724247661282543e+00,0.0000000000000000e+00,-3.1364739478997106e+05,-8.2595318332124549e+01,-6.9813263056010797e+01,5.5397498262803055e+01,-1.8229751761345194e-02,-1.5408602822293062e-02,1.2226875105312942e-02,1.3500000000000000e+02,1.3500000000000000e+02
320,26,0,1.0000000000000000e+00,-3.1364611001634866e+05,-1.2044543971229487e+00,0.0000000000000000e+00,-3.1364731447074580e+05,-7.2486557554429396e+01,-7.1498533679738131e+01,5.8390367050551390e+01,-1.5999158888265492e-02,-1.5781083268593312e-02,1.2887862129256657e-02,1.3500000000000000e+02,0.0000000000000000e+00
321,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
321,1,0,1.0000000000000000e+00,-3.1364608309092541e+05,-1.7485353344739238e-01,0.0000000000000000e+00,-3.1364625794445886e+05,-1.0522996233119223e+01,3.3166633245555923e+00,-1.9279692554543537e-03,-2.3224333340713076e-03,7.3199013780853852e-04,-4.2550429238389920e-07,1.3500000000000000e+02,1.3500000000000000e+02
321,2,0,1.0000000000000000e+00,-3.1364600878975034e+05,-2.6118170743195535e-01,0.0000000000000000e+00,-3.1364626997145778e+05,-1.5718373714356053e+01,6.3922693563448494e+00,-3.2720880453061763e-02,-3.4694864941808515e-03,1.4109533595545486e-03,-7.2224172088438517e-06,1.3500000000000000e+02,1.3500000000000000e+02
321,3,0,1.0000000000000000e+00,-3.1364596245610196e+05,-2.7936973259712572e-01,0.0000000000000000e+00,-3.1364624182583456e+05,-1.6812969834908621e+01,4.4731257769518651e+00,5.7184140911678372e-01,-3.7135161552995163e-03,9.8798873729661523e-04,1.2630381972227918e-04,1.3500000000000000e+02,1.3500000000000000e+02
321,4,0,1.0000000000000000e+00,-3.1364580326404888e+05,-3.2774665678273412e-01,0.0000000000000000e+00,-3.1364613101070566e+05,-1.9724395808900979e+01,9.0870800341843427e-01,1.4120967561995301e+00,-4.3607215356856023e-03,2.0089956612858221e-04,3.1219008150567911e-04,1.3500000000000000e+02,1.3500000000000000e+02
321,5,0,1.0000000000000000e+00,-3.1364560457169660e+05,-3.7988272427600939e-01,0.0000000000000000e+00,-3.1364598445442086e+05,-2.2862054053492610e+01,-2.6778255128636790e+00,2.1249159225182699e+00,-5.0574329843821562e-03,-5.9237560384946676e-04,4.7006361941222805e-04,1.3500000000000000e+02,1.3500000000000000e+02
321,6,0,1.0000000000000000e+00,-3.1364543301609473e+05,-4.4218426871939653e-01,0.0000000000000000e+00,-3.1364587520036346e+05,-2.6611488751424883e+01,-6.0698427224416047e+00,2.9599814141561680e+00,-5.8892173686607898e-03,-1.3432778421360728e-03,6.5505444351467395e-04,1.3500000000000000e+02,1.3500000000000000e+02
321,7,0,1.0000000000000000e+00,-3.1364533733622357e+05,-5.1126535375471072e-01,0.0000000000000000e+00,-3.1364584860157734e+05,-3.0768927644869116e+01,-9.1727395720719773e+00,3.9023496623739340e+00,-6.8111198910068213e-03,-2.0305104446752846e-03,8.6383808086633491e-04,1.3500000000000000e+02,1.3500000000000000e+02
321,8,0,1.0000000000000000e+00,-3.1364530111610598e+05,-5.9326765129501491e-01,0.0000000000000000e+00,-3.1364589438375726e+05,-3.5703988737273846e+01,-1.2212183073895419e+01,5.0278110880164313e+00,-7.9047241194300684e-03,-2.7037297934821031e-03,1.1131378028329504e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,9,0,1.0000000000000000e+00,-3.1364527605647489e+05,-6.8688773383069657e-01,0.0000000000000000e+00,-3.1364596294420870e+05,-4.1338228295557514e+01,-1.4905007728580982e+01,6.4011496182447445e+00,-9.1517923230329916e-03,-3.2997915229916646e-03,1.4171384297360764e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,10,0,1.0000000000000000e+00,-3.1364525292599463e+05,-7.8017902557540308e-01,0.0000000000000000e+00,-3.1364603310502018e+05,-4.6952681482136178e+01,-1.7829473476024447e+01,8.1417329828257969e+00,-1.0393393410088903e-02,-3.9467124407276018e-03,1.8022449678960313e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,11,0,1.0000000000000000e+00,-3.1364519625984930e+05,-8.5796226422979482e-01,0.0000000000000000e+00,-3.1364605422211351e+05,-5.1633837325863880e+01,-2.2343288865748363e+01,1.0391563149042899e+01,-1.1430342720234020e-02,-4.9462031578420889e-03,2.3004125655603173e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,12,0,1.0000000000000000e+00,-3.1364506524636858e+05,-9.2827148423467010e-01,0.0000000000000000e+00,-3.1364599351785280e+05,-5.5865197188897881e+01,-2.7999299444300195e+01,1.2747611469235876e+01,-1.2369625974517693e-02,-6.1995818345261834e-03,2.8225656379542181e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,13,0,1.0000000000000000e+00,-3.1364489912264148e+05,-9.9183026582522649e-01,0.0000000000000000e+00,-3.1364589095290733e+05,-5.9690303171190507e+01,-3.3647851537801927e+01,1.4869884304704573e+01,-1.3219229722943987e-02,-7.4517745015642602e-03,3.2931381838308808e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,14,0,1.0000000000000000e+00,-3.1364477637502650e+05,-1.0538351719102734e+00,0.0000000000000000e+00,-3.1364583021019842e+05,-6.3421893286256662e+01,-3.9090556179381458e+01,1.6843370925017968e+01,-1.4046926343797022e-02,-8.6579276482876572e-03,3.7305349699525560e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,15,0,1.0000000000000000e+00,-3.1364474755625002e+05,-1.1077472365902339e+00,0.0000000000000000e+00,-3.1364585530348663e+05,-6.6666437397627291e+01,-4.3500296350756443e+01,1.8505160432206775e+01,-1.4764936175304132e-02,-9.6342196208101753e-03,4.0984267850650265e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,16,0,1.0000000000000000e+00,-3.1364480501115159e+05,-1.1636037483095381e+00,0.0000000000000000e+00,-3.1364596861489990e+05,-7.0028001891778388e+01,-4.7901540588062815e+01,2.0215702925667809e+01,-1.5506946976801305e-02,-1.0607280372701804e-02,4.4765497357979337e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,17,0,1.0000000000000000e+00,-3.1364493472677108e+05,-1.2167570312605416e+00,0.0000000000000000e+00,-3.1364615148380236e+05,-7.3226880096394780e+01,-5.2038072983927648e+01,2.1902920967413142e+01,-1.6210770599334359e-02,-1.1520049228690304e-02,4.8488099833105701e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,18,0,1.0000000000000000e+00,-3.1364512577211397e+05,-1.2710593895063578e+00,0.0000000000000000e+00,-3.1364639683150349e+05,-7.6494912559754766e+01,-5.6384715446531523e+01,2.3873645745152341e+01,-1.6926595463139106e-02,-1.2476663306492570e-02,5.2826982898087427e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,19,0,1.0000000000000000e+00,-3.1364531854781718e+05,-1.3161185336765551e+00,0.0000000000000000e+00,-3.1364663466635084e+05,-7.9206669968488626e+01,-6.0367896372328566e+01,2.6149593911575124e+01,-1.7516149902170555e-02,-1.3350051486283715e-02,5.7828489320187540e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,20,0,1.0000000000000000e+00,-3.1364550767053367e+05,-1.3532781602676847e+00,0.0000000000000000e+00,-3.1364686094869394e+05,-8.1443019754158371e+01,-6.4334073590527453e+01,2.9411963949128971e+01,-1.7996734861936533e-02,-1.4216114143261736e-02,6.4992594645814751e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,21,0,1.0000000000000000e+00,-3.1364565738821775e+05,-1.3732528298094795e+00,0.0000000000000000e+00,-3.1364703064104758e+05,-8.2645143321903760e+01,-6.7293994719749946e+01,3.3454683230705804e+01,-1.8249837872478188e-02,-1.4859971730502771e-02,7.3875187396968463e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,22,0,1.0000000000000000e+00,-3.1364579217238439e+05,-1.3817149566286722e+00,0.0000000000000000e+00,-3.1364717388734099e+05,-8.3154417752504258e+01,-6.9437371055607741e+01,3.8605835678239927e+01,-1.8352896329673431e-02,-1.5325425958505454e-02,8.5206405032137601e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,23,0,1.0000000000000000e+00,-3.1364589989429491e+05,-1.3805557149821672e+00,0.0000000000000000e+00,-3.1364728045000992e+05,-8.3084656306360884e+01,-7.0469862382379986e+01,4.4025994734192167e+01,-1.8333617286405479e-02,-1.5550013017810428e-02,9.7148592049743736e-03,1.3500000000000000e+02,1.3500000000000000e+02
321,24,0,1.0000000000000000e+00,-3.1364598645607039e+05,-1.3733758461902774e+00,0.0000000000000000e+00,-3.1364735983191658e+05,-8.2652559251126718e+01,-7.0660167091932934e+01,4.9883200166320101e+01,-1.8238684620258089e-02,-1.5592360532828095e-02,1.1007571500822169e-02,1.3500000000000000e+02,1.3500000000000000e+02
321,25,0,1.0000000000000000e+00,-3.1364602196610806e+05,-1.3727848197995618e+00,0.0000000000000000e+00,-3.1364739475092787e+05,-8.2616987019606157e+01,-6.9811246913910992e+01,5.5385211152873133e+01,-1.8234524748545155e-02,-1.5408149770414792e-02,1.2224156797569916e-02,1.3500000000000000e+02,1.3500000000000000e+02
321,26,0,1.0000000000000000e+00,-3.1364611001634866e+05,-1.2044543971229487e+00,0.0000000000000000e+00,-3.1364731447074580e+05,-7.2486557554429396e+01,-7.1498533679738131e+01,5.8390367050551390e+01,-1.5999158888265492e-02,-1.5781083268593312e-02,1.2887862129256657e-02,1.3500000000000000e+02,0.0000000000000000e+00
322,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
322,1,0,1.0000000000000000e+00,-3.1364608307494229e+05,-1.7487601446321660e-01,0.0000000000000000e+00,-3.1364625795095676e+05,-1.0524349180150141e+01,3.3172059538826080e+00,-1.9281007732407929e-03,-2.3227319500070229e-03,7.3210990265972311e-04,-4.2553332203063084e-07,1.3500000000000000e+02,1.3500000000000000e+02
322,2,0,1.0000000000000000e+00,-3.1364600879536191e+05,-2.6117692197917830e-01,0.0000000000000000e+00,-3.1364626997228386e+05,-1.5718085716811830e+01,6.3923112802090714e+00,-3.2824805741829444e-02,-3.4694227532312562e-03,1.4109625434586674e-03,-7.2453560797986586e-06,1.3500000000000000e+02,1.3500000000000000e+02
322,3,0,1.0000000000000000e+00,-3.1364596237999632e+05,-2.7940023086295668e-01,0.0000000000000000e+00,-3.1364624178022717e+05,-1.6814805286130731e+01,4.4706500630946095e+00,5.7218833152379567e-01,-3.7139240693079972e-03,9.8744258956572593e-04,1.2638053075620292e-04,1.3500000000000000e+02,1.3500000000000000e+02
322,4,0,1.0000000000000000e+00,-3.1364580342842668e+05,-3.2769565240539805e-01,0.0000000000000000e+00,-3.1364613112407905e+05,-1.9721326260964823e+01,9.1146361527263586e-01,1.4110280386020353e+00,-4.3600407018531172e-03,2.0150868193448074e-04,3.1195364846927216e-04,1.3500000000000000e+02,1.3500000000000000e+02
322,5,0,1.0000000000000000e+00,-3.1364560421860934e+05,-3.7998452672687616e-01,0.0000000000000000e+00,-3.1364598420313606e+05,-2.2868180736306726e+01,-2.6840556467596999e+00,2.1257880654157519e+00,-5.0587915273612311e-03,-5.9375418278187595e-04,4.7025685069986093e-04,1.3500000000000000e+02,1.3500000000000000e+02
322,6,0,1.0000000000000000e+00,-3.1364543329096970e+05,-4.4205267416180377e-01,0.0000000000000000e+00,-3.1364587534364389e+05,-2.6603569127796394e+01,-6.0644688460108087e+00,2.9576165526197631e+00,-5.8874613271335842e-03,-1.3420878089319928e-03,6.5453071316830995e-04,1.3500000000000000e+02,1.3500000000000000e+02
322,7,0,1.0000000000000000e+00,-3.1364533723347075e+05,-5.1143680218736021e-01,0.0000000000000000e+00,-3.1364584867027291e+05,-3.0779245756285274e+01,-9.1802468474098973e+00,3.9040613206734340e+00,-6.8134067187117214e-03,-2.0321731092712669e-03,8.6421733148243538e-04,1.3500000000000000e+02,1.3500000000000000e+02
322,8,0,1.0000000000000000e+00,-3.1364530118169956e+05,-5.9313132260696866e-01,0.0000000000000000e+00,-3.1364589431302215e+05,-3.5695784205729339e+01,-1.2207023152826743e+01,5.0252623264124896e+00,-7.9029039967051535e-03,-2.7025861515283024e-03,1.1125730000777739e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,9,0,1.0000000000000000e+00,-3.1364527605370979e+05,-6.8707018501080230e-01,0.0000000000000000e+00,-3.1364596312389482e+05,-4.1349208563119248e+01,-1.4909966828460838e+01,6.4031941914477599e+00,-9.1542200389099701e-03,-3.3008882603455286e-03,1.4175905807460802e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,10,0,1.0000000000000000e+00,-3.1364525300303777e+05,-7.8008790505488712e-01,0.0000000000000000e+00,-3.1364603309094283e+05,-4.6947197670050777e+01,-1.7826570122633132e+01,8.1394858475162604e+00,-1.0392177363397863e-02,-3.9460689389269853e-03,1.8017471706988952e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,11,0,1.0000000000000000e+00,-3.1364519623501372e+05,-8.5804311167710734e-01,0.0000000000000000e+00,-3.1364605427812540e+05,-5.1638702897356971e+01,-2.2349385167934479e+01,1.0393663905010289e+01,-1.1431416943418631e-02,-4.9475514671920963e-03,2.3008770360499228e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,12,0,1.0000000000000000e+00,-3.1364506543245749e+05,-9.2823510981064883e-01,0.0000000000000000e+00,-3.1364599366756732e+05,-5.5863008099438119e+01,-2.7996774590764293e+01,1.2746036948495465e+01,-1.2369134932155881e-02,-6.1990196081438704e-03,2.8222155632140144e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,13,0,1.0000000000000000e+00,-3.1364489911348111e+05,-9.9186047659583820e-01,0.0000000000000000e+00,-3.1364589097395772e+05,-5.9692121324580498e+01,-3.3651441051443243e+01,1.4870449161442920e+01,-1.3219628376165821e-02,-7.4525671923028588e-03,3.2932622821697584e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,14,0,1.0000000000000000e+00,-3.1364477641426679e+05,-1.0538445624486308e+00,0.0000000000000000e+00,-3.1364583025882923e+05,-6.3422458432593913e+01,-3.9092267380248572e+01,1.6843160627559023e+01,-1.4047046986302715e-02,-8.6583038605336157e-03,3.7304871898749094e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,15,0,1.0000000000000000e+00,-3.1364474761566980e+05,-1.1078388938683605e+00,0.0000000000000000e+00,-3.1364585545456369e+05,-6.6671953532950795e+01,-4.3508599416777379e+01,1.8507384942331900e+01,-1.4766152231004089e-02,-9.6360548671848168e-03,4.0989178953816470e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,16,0,1.0000000000000000e+00,-3.1364480476625660e+05,-1.1634560401905010e+00,0.0000000000000000e+00,-3.1364596822229680e+05,-7.0019112503444561e+01,-4.7890595756180829e+01,2.0210484610987606e+01,-1.5504980582116199e-02,-1.0604858169675189e-02,4.4753947921448633e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,17,0,1.0000000000000000e+00,-3.1364493539647880e+05,-1.2169784513942654e+00,0.0000000000000000e+00,-3.1364615237493021e+05,-7.3240205635615041e+01,-5.2055892748933942e+01,2.1909152497465826e+01,-1.6213697346161265e-02,-1.1523977612987733e-02,4.8501825550864462e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,18,0,1.0000000000000000e+00,-3.1364512491826777e+05,-1.2708321842668406e+00,0.0000000000000000e+00,-3.1364639575045207e+05,-7.6481238862736035e+01,-5.6367044007853217e+01,2.3864498937251067e+01,-1.6923597349136739e-02,-1.2472773332843639e-02,5.2806829094097984e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,19,0,1.0000000000000000e+00,-3.1364531946674769e+05,-1.3163443957824819e+00,0.0000000000000000e+00,-3.1364663581114350e+05,-7.9220262843369653e+01,-6.0388277284732311e+01,2.6159893030318582e+01,-1.7519099408323784e-02,-1.3354515560499578e-02,5.7851078759406701e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,20,0,1.0000000000000000e+00,-3.1364550695719011e+05,-1.3531232876593680e+00,0.0000000000000000e+00,-3.1364686008047778e+05,-8.1433699174331068e+01,-6.4317964292334523e+01,2.9397207491501174e+01,-1.7994729147665613e-02,-1.4212596977721604e-02,6.4960181334122163e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,21,0,1.0000000000000000e+00,-3.1364565796223446e+05,-1.3733418743610870e+00,0.0000000000000000e+00,-3.1364703130410879e+05,-8.2650502237472026e+01,-6.7307370735900648e+01,3.3471029315105923e+01,-1.8250962289151431e-02,-1.4862877439671688e-02,7.3911044370172096e-03,1.3500000000000000e+02,1.3500000000000000e+02
322,22,0,1.0000000000000000e+00,-3.1364579177084361e+05,-1.3816893193928252e+00,0.0000000000000000e+00,-3.1364717346016300e+05,-8.3152874832164585e+01,-6.9430912241174155e+01,3.8588211017200010e+01,-1.8352581856274908e-02,-1.5324022204089778e-02,8.5167626833081451e-03,1.3500000000000000e+02,1.3500000000000000e+02
